id,payload
en_472,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake's epicenter was near Point Mackenzie, about north of Anchorage, and occurred at a depth of ."", ""Extracted_Claims"": [""The earthquake\u2019s epicenter was near Point Mackenzie"", ""The earthquake\u2019s epicenter was 10 miles north of Anchorage"", ""The earthquake occurred at a depth of 29 miles""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/6SReDtBCT-Y.mp4""}"
en_473,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""It was followed six minutes later by a magnitude 5.7 aftershock centered north-northwest of the municipality."", ""Extracted_Claims"": [""An aftershock occurred"", ""An aftershock occurred six minutes after the main earthquake"", ""The aftershock had a magnitude of 5.7"", ""The aftershock was centered 2.5 miles north-northwest of Point Mackenzie""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/6SReDtBCT-Y.mp4""}"
en_474,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The earthquake could be felt as far away as Fairbanks."", ""Extracted_Claims"": [""The earthquake occurred"", ""The earthquake could be felt in Fairbanks"", ""The earthquake could in locations between the epicenter and Fairbanks""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/6SReDtBCT-Y.mp4""}"
en_475,"{""Wiki_Title"": ""2018 Anchorage earthquake"", ""Claim_Sentence"": ""The National Tsunami Warning Center\u2014itself located inside the quake zone, in Palmer, Alaska, northeast of Anchorage\u2014issued tsunami warnings for nearby coastal areas, including Cook Inlet and the Kenai Peninsula, but they were lifted shortly after."", ""Extracted_Claims"": [""The National Tsunami Warning Center is located inside the quake zone"", ""The National Tsunami Warning Center is located in Palmer, Alaska"", ""The National Tsunami Warning Center is located 42 miles northeast of Anchorage"", ""The National Tsunami Warning Center issued tsunami warnings"", ""Tsunami warnings were issued for nearby coastal areas"", ""Tsunami warnings were issued for Cook Inlet"", ""Tsunami warnings were issued for the Kenai Peninsula"", ""Tsunami warnings were lifted shortly after being issued"", ""Tsunami warnings for nearby coastal areas were lifted"", ""Tsunami warnings for Cook Inlet were lifted"", ""Tsunami warnings for the Kenai Peninsula were lifted""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/6SReDtBCT-Y.mp4""}"
en_476,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_477,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_478,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_479,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_480,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_481,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_482,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It is credited with popularizing location-based and AR technology, promoting physical activity, and helping local businesses grow due to escalated foot traffic."", ""Extracted_Claims"": [""Pok\u00e9mon Go is credited with popularizing location-based technology"", ""Pok\u00e9mon Go is credited with popularizing AR technology"", ""Pok\u00e9mon Go is credited with promoting physical activity"", ""Pok\u00e9mon Go is credited with helping local businesses grow"", ""Pok\u00e9mon Go is credited with escalating foot traffic"", ""Escalated foot traffic grew local businesses""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_483,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""However, it attracted controversy for contributing to accidents and creating public nuisances."", ""Extracted_Claims"": [""Pok\u00e9mon Go attracted controversy"", ""Pok\u00e9mon Go attracted controversy for creating public nuisances"", ""Pok\u00e9mon Go attracted controversy for contributing to accidents""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_484,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Various governments expressed concerns about security, and some countries regulate its use."", ""Extracted_Claims"": [""Various governments expressed concerns about Pok\u00e9mon Go"", ""Pok\u00e9mon Go caused security concerns"", ""Some countries regulate the use of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_485,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game had over monthly active users by May 2018, over a billion global downloads by early 2019, and grossed more than in revenue by 2020."", ""Extracted_Claims"": [""Pok\u00e9mon Go had over 148 million monthly active users by May 2018"", ""Pok\u00e9mon Go had over a billion global downloads by early 2019"", ""Pok\u00e9mon Go grossed more than $6 billion in revenue by 2020"", ""Pok\u00e9mon Go has been downloaded over a billion times""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759536072615493633.mp4""}"
en_486,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_487,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_488,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_489,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_490,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_491,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_492,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It is credited with popularizing location-based and AR technology, promoting physical activity, and helping local businesses grow due to escalated foot traffic."", ""Extracted_Claims"": [""Pok\u00e9mon Go is credited with popularizing location-based technology"", ""Pok\u00e9mon Go is credited with popularizing AR technology"", ""Pok\u00e9mon Go is credited with promoting physical activity"", ""Pok\u00e9mon Go is credited with helping local businesses grow"", ""Pok\u00e9mon Go is credited with escalating foot traffic"", ""Escalated foot traffic grew local businesses""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_493,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""However, it attracted controversy for contributing to accidents and creating public nuisances."", ""Extracted_Claims"": [""Pok\u00e9mon Go attracted controversy"", ""Pok\u00e9mon Go attracted controversy for creating public nuisances"", ""Pok\u00e9mon Go attracted controversy for contributing to accidents""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_494,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Various governments expressed concerns about security, and some countries regulate its use."", ""Extracted_Claims"": [""Various governments expressed concerns about Pok\u00e9mon Go"", ""Pok\u00e9mon Go caused security concerns"", ""Some countries regulate the use of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_495,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game had over monthly active users by May 2018, over a billion global downloads by early 2019, and grossed more than in revenue by 2020."", ""Extracted_Claims"": [""Pok\u00e9mon Go had over 148 million monthly active users by May 2018"", ""Pok\u00e9mon Go had over a billion global downloads by early 2019"", ""Pok\u00e9mon Go grossed more than $6 billion in revenue by 2020"", ""Pok\u00e9mon Go has been downloaded over a billion times""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/758445799852212224.mp4""}"
en_496,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_497,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_498,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_499,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_500,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_501,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_502,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It is credited with popularizing location-based and AR technology, promoting physical activity, and helping local businesses grow due to escalated foot traffic."", ""Extracted_Claims"": [""Pok\u00e9mon Go is credited with popularizing location-based technology"", ""Pok\u00e9mon Go is credited with popularizing AR technology"", ""Pok\u00e9mon Go is credited with promoting physical activity"", ""Pok\u00e9mon Go is credited with helping local businesses grow"", ""Pok\u00e9mon Go is credited with escalating foot traffic"", ""Escalated foot traffic grew local businesses""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_503,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""However, it attracted controversy for contributing to accidents and creating public nuisances."", ""Extracted_Claims"": [""Pok\u00e9mon Go attracted controversy"", ""Pok\u00e9mon Go attracted controversy for creating public nuisances"", ""Pok\u00e9mon Go attracted controversy for contributing to accidents""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_504,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Various governments expressed concerns about security, and some countries regulate its use."", ""Extracted_Claims"": [""Various governments expressed concerns about Pok\u00e9mon Go"", ""Pok\u00e9mon Go caused security concerns"", ""Some countries regulate the use of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_505,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game had over monthly active users by May 2018, over a billion global downloads by early 2019, and grossed more than in revenue by 2020."", ""Extracted_Claims"": [""Pok\u00e9mon Go had over 148 million monthly active users by May 2018"", ""Pok\u00e9mon Go had over a billion global downloads by early 2019"", ""Pok\u00e9mon Go grossed more than $6 billion in revenue by 2020"", ""Pok\u00e9mon Go has been downloaded over a billion times""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759103021967998976.mp4""}"
en_506,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go (stylized as Pok\u00e9mon GO) is a 2016 augmented reality (AR) mobile game, part of the Pok\u00e9mon franchise, developed and published by Niantic in collaboration with Nintendo and The Pok\u00e9mon Company for iOS and Android devices."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile game"", ""Pok\u00e9mon Go is an augmented reality (AR) game"", ""Pok\u00e9mon Go was released in 2016"", ""Pok\u00e9mon Go is part of the Pok\u00e9mon franchise"", ""Pok\u00e9mon Go was developed by Niantic"", ""Pok\u00e9mon Go was published by Niantic"", ""Niantic collaborated with Nintendo to develop Pok\u00e9mon Go"", ""Niantic collaborated with Nintendo to publish Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to develop Pok\u00e9mon Go"", ""Niantic collaborated with The Pok\u00e9mon Company to publish Pok\u00e9mon Go"", ""Pok\u00e9mon Go was developed for iOS devices"", ""Pok\u00e9mon Go was published for iOS devices"", ""Pok\u00e9mon Go was developed for Android devices"", ""Pok\u00e9mon Go was published for Android devices""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_507,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It uses mobile devices with GPS to locate, capture, train, and battle virtual Pok\u00e9mon, which appear as if they are in the player's real-world location."", ""Extracted_Claims"": [""Pok\u00e9mon Go works on mobile devices"", ""Pok\u00e9mon Go uses GPS"", ""Pok\u00e9mon Go involves locating virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves capturing virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves training virtual Pok\u00e9mon"", ""Pok\u00e9mon Go involves battling virtual Pok\u00e9mon"", ""Virtual Pok\u00e9mon appear as if they are in the player's real-world location""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_508,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game is free-to-play; it uses a freemium business model combined with local advertising and supports in-app purchases for additional in-game items."", ""Extracted_Claims"": [""Pok\u00e9mon Go is free-to-play"", ""Pok\u00e9mon Go uses a freemium business model"", ""Pok\u00e9mon Go includes local advertising"", ""Pok\u00e9mon Go supports in-app purchases"", ""Pok\u00e9mon Go\u2019s in-app purchases provided additional in-game items""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_509,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game launched with around 150 species of Pok\u00e9mon, which had increased to around 700 by 2021."", ""Extracted_Claims"": [""Pok\u00e9mon Go launched"", ""Pok\u00e9mon Go launched with around 150 species of Pok\u00e9mon"", ""Around 700 species of Pok\u00e9mon were present in Pok\u00e9mon Go by 2021"", ""Pok\u00e9mon Go added new Pok\u00e9mon between 2016 and 2021""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_510,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Pok\u00e9mon Go was released to mixed reviews; critics praised the concept but criticized technical problems."", ""Extracted_Claims"": [""Pok\u00e9mon Go was released"", ""Pok\u00e9mon Go released with mixed reviews"", ""Critics praised the concept of Pok\u00e9mon Go"", ""Critics criticized technical problems of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_511,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It was one of the most used and profitable mobile apps in 2016, having been downloaded more than 500 million times worldwide by the end of the year."", ""Extracted_Claims"": [""Pok\u00e9mon Go is a mobile app"", ""Pok\u00e9mon Go was one of the most used mobile apps in 2016"", ""Pok\u00e9mon Go was one of the most profitable mobile apps in 2016"", ""Pok\u00e9mon Go was downloaded more than 500 million times worldwide by the end of 2016"", ""Pok\u00e9mon Go has been downloaded more than 500 million times worldwide"", ""Pok\u00e9mon Go is available worldwide""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_512,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""It is credited with popularizing location-based and AR technology, promoting physical activity, and helping local businesses grow due to escalated foot traffic."", ""Extracted_Claims"": [""Pok\u00e9mon Go is credited with popularizing location-based technology"", ""Pok\u00e9mon Go is credited with popularizing AR technology"", ""Pok\u00e9mon Go is credited with promoting physical activity"", ""Pok\u00e9mon Go is credited with helping local businesses grow"", ""Pok\u00e9mon Go is credited with escalating foot traffic"", ""Escalated foot traffic grew local businesses""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_513,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""However, it attracted controversy for contributing to accidents and creating public nuisances."", ""Extracted_Claims"": [""Pok\u00e9mon Go attracted controversy"", ""Pok\u00e9mon Go attracted controversy for creating public nuisances"", ""Pok\u00e9mon Go attracted controversy for contributing to accidents""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_514,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""Various governments expressed concerns about security, and some countries regulate its use."", ""Extracted_Claims"": [""Various governments expressed concerns about Pok\u00e9mon Go"", ""Pok\u00e9mon Go caused security concerns"", ""Some countries regulate the use of Pok\u00e9mon Go""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
en_515,"{""Wiki_Title"": ""Pok\u00e9mon Go"", ""Claim_Sentence"": ""The game had over monthly active users by May 2018, over a billion global downloads by early 2019, and grossed more than in revenue by 2020."", ""Extracted_Claims"": [""Pok\u00e9mon Go had over 148 million monthly active users by May 2018"", ""Pok\u00e9mon Go had over a billion global downloads by early 2019"", ""Pok\u00e9mon Go grossed more than $6 billion in revenue by 2020"", ""Pok\u00e9mon Go has been downloaded over a billion times""], ""Video_Url"": ""http://cs.jhu.edu/~amart233/videos/759054079666425857.mp4""}"
